Transaction Date,Customer ID,Product Description
05/01/2015,2274,rolls/buns
05/01/2015,2305,canned beer
05/01/2015,2305,cream cheese 
05/01/2015,2500,grapes
05/01/2015,2500,onions
05/01/2015,2507,bottled water
05/01/2015,2507,canned beer
05/01/2015,2507,long life bakery product
05/01/2015,2507,other vegetables
05/01/2015,2507,root vegetables
05/01/2015,2552,chocolate
05/01/2015,2552,small milk
05/01/2015,2552,tropical fruit
05/01/2015,2655,pastry
05/01/2015,2655,sausage
05/01/2015,2655,shopping bags
05/01/2015,2874,hygiene articles
05/01/2015,2874,ice cream
05/01/2015,2874,med milk
05/01/2015,2874,sausage
05/01/2015,2874,delete
05/01/2015,2985,chicken
05/01/2015,2985,soda
05/01/2015,2985,tropical fruit
05/01/2015,3043,beef
05/01/2015,3043,soda
05/01/2015,3044,bottled water
05/01/2015,3044,brown bread
05/01/2015,3044,other vegetables
05/01/2015,3044,salad dressing
05/01/2015,3044,sausage
05/01/2015,3077,chicken
05/01/2015,3077,large milk
05/01/2015,3077,shopping bags
05/01/2015,3077,vinegar
05/01/2015,3154,rolls/buns
05/01/2015,3154,shopping bags
05/01/2015,4059,italian sausage
05/01/2015,4059,large milk
05/01/2015,4075,bottled water
05/01/2015,4075,turkey
05/01/2015,4324,pastry
05/01/2015,4324,sausage
05/01/2015,4324,small milk
05/01/2015,4324,sweet spreads
05/01/2015,4324,tropical fruit
05/01/2015,4324,white wine
05/01/2015,4335,other vegetables
05/01/2015,4335,pot plants
05/01/2015,4608,canned beer
05/01/2015,4608,fruit/vegetable juice
05/01/2015,4608,hamburger meat
05/01/2015,4608,shopping bags
05/01/2015,4608,small milk
05/01/2015,4636,sauces
05/01/2015,4636,specialty chocolate
05/01/2015,4636,yogurt
05/01/2015,4695,oil
05/01/2015,4695,root vegetables
05/01/2015,4695,shopping bags
05/01/2015,4695,soda
05/01/2015,4695,yogurt
06/01/2015,1023,packaged fruit/vegetables
06/01/2015,1023,rolls/buns
06/01/2015,1023,root vegetables
06/01/2015,1023,whipped/sour cream
06/01/2015,1500,canned fish
06/01/2015,1500,italian sausage
06/01/2015,1500,rolls/buns
06/01/2015,1500,soda
06/01/2015,2049,cereals
06/01/2015,2049,grapes
06/01/2015,2049,pork
06/01/2015,2226,hamburger meat
06/01/2015,2226,med milk
06/01/2015,2226,delete
06/01/2015,2226,yogurt
06/01/2015,2351,pip fruit
06/01/2015,2351,rolls/buns
06/01/2015,2351,small milk
06/01/2015,2351,yogurt
06/01/2015,2563,bottled beer
06/01/2015,2563,frozen meals
06/01/2015,2563,other vegetables
06/01/2015,2729,citrus fruit
06/01/2015,2729,red/blush wine
06/01/2015,2831,frozen dessert
06/01/2015,2831,italian sausage
06/01/2015,2989,beef
06/01/2015,2989,large milk
06/01/2015,2989,pip fruit
06/01/2015,2989,yogurt
06/01/2015,3365,pastry
06/01/2015,3365,soda
06/01/2015,3375,citrus fruit
06/01/2015,3375,pork
06/01/2015,3402,curd
06/01/2015,3402,other vegetables
06/01/2015,3402,shopping bags
06/01/2015,3587,liquor
06/01/2015,3587,sugar
06/01/2015,3686,small milk
06/01/2015,3835,cereals
06/01/2015,3835,salty snack
06/01/2015,3835,soda
06/01/2015,3835,tropical fruit
06/01/2015,3912,berries
06/01/2015,3912,pastry
06/01/2015,3912,rolls/buns
06/01/2015,4117,bottled beer
06/01/2015,4117,brown bread
06/01/2015,4405,bottled water
06/01/2015,4405,hygiene articles
06/01/2015,4405,other vegetables
06/01/2015,4405,small milk
06/01/2015,4405,soda
06/01/2015,4448,italian sausage
06/01/2015,4448,tropical fruit
06/01/2015,4494,ice cream
06/01/2015,4494,rolls/buns
07/01/2015,1094,misc. beverages
07/01/2015,1094,root vegetables
07/01/2015,1094,sauces
07/01/2015,1094,sausage
07/01/2015,1094,tropical fruit
07/01/2015,1301,frozen vegetables
07/01/2015,1301,sausage
07/01/2015,1301,soda
07/01/2015,1342,frozen vegetables
07/01/2015,1342,rice
07/01/2015,1342,tropical fruit
07/01/2015,1585,other vegetables
07/01/2015,1585,yogurt
07/01/2015,1943,canned beer
07/01/2015,1943,canned fruit
07/01/2015,1943,hamburger meat
07/01/2015,1943,other vegetables
07/01/2015,2101,chocolate
07/01/2015,2101,domestic eggs
07/01/2015,2101,root vegetables
07/01/2015,2193,liquor (appetizer)
07/01/2015,2193,pastry
07/01/2015,2193,sliced cheese
07/01/2015,2193,small milk
07/01/2015,2193,yogurt
07/01/2015,2220,pastry
07/01/2015,2220,tropical fruit
07/01/2015,2267,large milk
07/01/2015,2267,long life bakery product
07/01/2015,2380,bottled beer
07/01/2015,2380,sausage
07/01/2015,2695,bottled beer
07/01/2015,2695,large milk
07/01/2015,2760,fish
07/01/2015,2760,sausage
07/01/2015,2775,chicken
07/01/2015,2775,tropical fruit
07/01/2015,3316,cleaner
07/01/2015,3316,cream cheese 
07/01/2015,3363,herbs
07/01/2015,3363,rolls/buns
07/01/2015,4148,meat
07/01/2015,4148,small milk
07/01/2015,4149,citrus fruit
07/01/2015,4149,other vegetables
07/01/2015,4320,candy
07/01/2015,4320,canned beer
07/01/2015,4320,chocolate
07/01/2015,4320,yogurt
07/01/2015,4544,ketchup
07/01/2015,4544,med milk
07/01/2015,4544,sugar
07/01/2015,4911,cleaner
07/01/2015,4911,newspapers
07/01/2015,4911,pork
07/01/2015,4911,rolls/buns
07/01/2015,4911,UHT-milk
07/01/2015,4987,condensed milk
07/01/2015,4987,domestic eggs
07/01/2015,4987,waffles
08/01/2015,1306,frozen vegetables
08/01/2015,1306,herbs
08/01/2015,1306,yogurt
08/01/2015,1900,other vegetables
08/01/2015,1900,soda
08/01/2015,2004,beef
08/01/2015,2004,other vegetables
08/01/2015,2222,dental care
08/01/2015,2222,yogurt
08/01/2015,2398,cereals
08/01/2015,2398,large milk
08/01/2015,2398,oil
08/01/2015,2398,soda
08/01/2015,2398,tropical fruit
08/01/2015,2427,butter
08/01/2015,2427,other vegetables
08/01/2015,2427,whipped/sour cream
08/01/2015,2462,candy
08/01/2015,2462,pastry
08/01/2015,2462,pork
08/01/2015,2532,dessert
08/01/2015,2532,other vegetables
08/01/2015,2532,root vegetables
08/01/2015,2532,sauces
08/01/2015,2532,sugar
08/01/2015,2715,male cosmetics
08/01/2015,2715,rolls/buns
08/01/2015,2814,pip fruit
08/01/2015,2814,yogurt
08/01/2015,2888,brown bread
08/01/2015,2888,flour
08/01/2015,2996,domestic eggs
08/01/2015,2996,other vegetables
08/01/2015,3255,domestic eggs
08/01/2015,3255,med milk
08/01/2015,3599,citrus fruit
08/01/2015,3599,meat
08/01/2015,3914,cake bar
08/01/2015,3914,canned beer
08/01/2015,4170,rolls/buns
08/01/2015,4170,soda
08/01/2015,4294,bottled water
08/01/2015,4294,cling film/bags
08/01/2015,4294,frozen vegetables
08/01/2015,4294,other vegetables
08/01/2015,4691,other vegetables
08/01/2015,4691,rolls/buns
08/01/2015,4691,shopping bags
08/01/2015,4691,soda
08/01/2015,4825,beef
08/01/2015,4825,root vegetables
08/01/2015,4825,sauces
09/01/2015,1188,rolls/buns
09/01/2015,1188,small milk
09/01/2015,1188,soda
09/01/2015,1192,butter
09/01/2015,1192,fruit/vegetable juice
09/01/2015,1192,seasonal products
09/01/2015,1322,baking powder
09/01/2015,1322,bottled beer
09/01/2015,1322,chewing gum
09/01/2015,1322,chicken
09/01/2015,1322,meat
09/01/2015,1322,fish
09/01/2015,1322,small milk
09/01/2015,1457,butter milk
09/01/2015,1457,yogurt
09/01/2015,1495,bottled beer
09/01/2015,1495,hygiene articles
09/01/2015,1495,italian sausage
09/01/2015,1495,packaged fruit/vegetables
09/01/2015,1495,root vegetables
09/01/2015,1495,sausage
09/01/2015,1495,specialty bar
09/01/2015,1831,pork
09/01/2015,1831,small milk
09/01/2015,1960,chicken
09/01/2015,1960,pastry
09/01/2015,1960,rolls/buns
09/01/2015,1960,yogurt
09/01/2015,2194,dessert
09/01/2015,2194,napkins
09/01/2015,2194,soda
09/01/2015,2194,UHT-milk
09/01/2015,2613,soda
09/01/2015,2613,soups
09/01/2015,2613,specialty bar
09/01/2015,2613,whipped/sour cream
09/01/2015,2868,salt
09/01/2015,2868,semi-finished bread
09/01/2015,2935,bottled beer
09/01/2015,2935,canned beer
09/01/2015,2935,newspapers
09/01/2015,2935,other vegetables
09/01/2015,2935,sausage
09/01/2015,3046,large milk
09/01/2015,3046,sausage
09/01/2015,3046,shopping bags
09/01/2015,3590,citrus fruit
09/01/2015,3590,med milk
09/01/2015,3590,tropical fruit
09/01/2015,3590,yogurt
09/01/2015,4098,pip fruit
09/01/2015,4098,soda
09/01/2015,4579,cream cheese 
09/01/2015,4579,italian sausage
09/01/2015,4579,pip fruit
09/01/2015,4579,small milk
09/01/2015,4697,other vegetables
09/01/2015,4697,small milk
09/01/2015,4757,canned beer
09/01/2015,4757,dishes
09/01/2015,4757,flower (seeds)
09/01/2015,4757,herbs
09/01/2015,4757,mayonnaise
09/01/2015,4757,seasonal products
09/01/2015,4757,soda
09/01/2015,4757,yogurt
09/01/2015,4891,butter
09/01/2015,4891,rolls/buns
09/01/2015,4891,soda
09/01/2015,4892,cat food
09/01/2015,4892,citrus fruit
09/01/2015,4892,curd
09/01/2015,4892,frozen vegetables
09/01/2015,4892,other vegetables
09/01/2015,4892,pork
09/01/2015,4892,soda
09/01/2015,4892,spices
09/01/2015,4951,large milk
09/01/2015,4951,other vegetables
10/01/2015,1043,citrus fruit
10/01/2015,1043,med milk
10/01/2015,1043,rolls/buns
10/01/2015,1214,chicken
10/01/2015,1214,meat
10/01/2015,1214,pip fruit
10/01/2015,1214,sauces
10/01/2015,1214,yogurt
10/01/2015,1319,cereals
10/01/2015,1319,misc. beverages
10/01/2015,1319,rice
10/01/2015,1319,soda
10/01/2015,1427,chicken
10/01/2015,1427,frozen meals
10/01/2015,1427,soda
10/01/2015,1878,candy
10/01/2015,1878,sausage
10/01/2015,1878,soda
10/01/2015,1909,herbs
10/01/2015,1909,pork
10/01/2015,1909,salty snack
10/01/2015,1909,sausage
10/01/2015,1909,sliced cheese
10/01/2015,1968,tropical fruit
10/01/2015,1968,zwieback
10/01/2015,3337,bottled beer
10/01/2015,3337,yogurt
10/01/2015,3953,berries
10/01/2015,3953,other vegetables
10/01/2015,3953,pork
10/01/2015,3953,root vegetables
10/01/2015,4015,curd
10/01/2015,4015,large milk
10/01/2015,4015,shopping bags
10/01/2015,4068,italian sausage
10/01/2015,4068,yogurt
10/01/2015,4556,canned beer
10/01/2015,4556,pip fruit
10/01/2015,4883,berries
10/01/2015,4883,newspapers
10/01/2015,4883,other vegetables
10/01/2015,4883,root vegetables
10/01/2015,4981,brown bread
10/01/2015,4981,cereals
10/01/2015,4981,frozen vegetables
10/01/2015,4981,italian sausage
10/01/2015,4981,margarine
10/01/2015,4981,small milk
10/01/2015,4981,soda
11/01/2015,1514,root vegetables
11/01/2015,1514,waffles
11/01/2015,1850,hamburger meat
11/01/2015,1850,tropical fruit
11/01/2015,1893,fruit/vegetable juice
11/01/2015,1893,yogurt
11/01/2015,2194,other vegetables
11/01/2015,2194,pip fruit
11/01/2015,2276,large milk
11/01/2015,2276,pork
11/01/2015,2276,shopping bags
11/01/2015,2276,soda
11/01/2015,2280,organic products
11/01/2015,2280,tropical fruit
11/01/2015,2684,citrus fruit
11/01/2015,2684,rolls/buns
11/01/2015,2684,salt
11/01/2015,2689,bottled beer
11/01/2015,2689,med milk
11/01/2015,2761,pork
11/01/2015,2761,semi-finished bread
11/01/2015,2781,rolls/buns
11/01/2015,2781,yogurt
11/01/2015,2986,bottled beer
11/01/2015,2986,butter
11/01/2015,2986,chicken
11/01/2015,2986,other vegetables
11/01/2015,2986,root vegetables
11/01/2015,2986,sausage
11/01/2015,2986,waffles
11/01/2015,2986,whipped/sour cream
11/01/2015,3038,rolls/buns
11/01/2015,3038,waffles
11/01/2015,3165,rolls/buns
11/01/2015,3165,tropical fruit
11/01/2015,3629,chocolate
11/01/2015,3629,detergent
11/01/2015,3629,italian sausage
11/01/2015,3877,pork
11/01/2015,3877,whipped/sour cream
11/01/2015,3890,rolls/buns
11/01/2015,3890,sausage
11/01/2015,3966,large milk
11/01/2015,3966,tropical fruit
11/01/2015,4218,berries
11/01/2015,4218,ham
11/01/2015,4218,sauces
11/01/2015,4231,chicken
11/01/2015,4231,salty snack
11/01/2015,4316,butter
11/01/2015,4316,other vegetables
11/01/2015,4515,beef
11/01/2015,4515,large milk
11/01/2015,4742,ham
11/01/2015,4742,meat
11/01/2015,4811,butter milk
11/01/2015,4811,pet care
11/01/2015,4818,canned beer
11/01/2015,4818,roll products 
11/01/2015,4818,salt
12/01/2015,1667,beef
12/01/2015,1667,onions
12/01/2015,1977,beef
12/01/2015,1977,canned beer
12/01/2015,1977,large milk
12/01/2015,2021,meat
12/01/2015,2021,small milk
12/01/2015,2264,sparkling wine
12/01/2015,2264,tropical fruit
12/01/2015,2290,hamburger meat
12/01/2015,2290,newspapers
12/01/2015,2290,small milk
12/01/2015,2443,italian sausage
12/01/2015,2443,long life bakery product
12/01/2015,2443,napkins
12/01/2015,2443,pastry
12/01/2015,2443,root vegetables
12/01/2015,2469,med milk
12/01/2015,2469,pasta
12/01/2015,2469,pork
12/01/2015,2523,dog food
12/01/2015,2523,napkins
12/01/2015,2523,salad dressing
12/01/2015,2523,semi-finished bread
12/01/2015,2523,yogurt
12/01/2015,3318,cat food
12/01/2015,3318,other vegetables
12/01/2015,3356,butter
12/01/2015,3356,meat
12/01/2015,3356,med milk
12/01/2015,3356,processed cheese
12/01/2015,3774,bottled beer
12/01/2015,3774,rolls/buns
12/01/2015,4035,canned beer
12/01/2015,4035,sausage
12/01/2015,4035,spices
12/01/2015,4667,other vegetables
12/01/2015,4667,root vegetables
12/01/2015,4757,frozen meals
12/01/2015,4757,yogurt
13/01/2015,1454,meat
13/01/2015,1454,rolls/buns
13/01/2015,1454,tropical fruit
13/01/2015,1460,ham
13/01/2015,1460,napkins
13/01/2015,1460,other vegetables
13/01/2015,1815,bottled water
13/01/2015,1815,sausage
13/01/2015,2210,dishes
13/01/2015,2210,italian sausage
13/01/2015,2210,rice
13/01/2015,2210,small milk
13/01/2015,2210,specialty bar
13/01/2015,2335,ice cream
13/01/2015,2335,med milk
13/01/2015,2335,other vegetables
13/01/2015,2335,rolls/buns
13/01/2015,2335,soda
13/01/2015,2381,sausage
13/01/2015,2381,UHT-milk
13/01/2015,2479,newspapers
13/01/2015,2479,small milk
13/01/2015,3221,bottled beer
13/01/2015,3221,curd
13/01/2015,3221,hamburger meat
13/01/2015,3221,sweet spreads
13/01/2015,3247,misc. beverages
13/01/2015,3247,rolls/buns
13/01/2015,3247,root vegetables
13/01/2015,3247,spread cheese
13/01/2015,3247,sugar
13/01/2015,3247,UHT-milk
13/01/2015,3264,dessert
13/01/2015,3264,sausage
13/01/2015,3378,canned beer
13/01/2015,3378,ham
13/01/2015,3499,bottled beer
13/01/2015,3499,napkins
13/01/2015,3499,sausage
13/01/2015,3499,yogurt
13/01/2015,3758,coffee
13/01/2015,3758,med milk
13/01/2015,3770,curd
13/01/2015,3770,long life bakery product
13/01/2015,3770,sausage
13/01/2015,4088,chicken
13/01/2015,4088,curd
13/01/2015,4088,pip fruit
13/01/2015,4320,butter
13/01/2015,4320,other vegetables
13/01/2015,4320,popcorn
13/01/2015,4418,ham
13/01/2015,4418,other vegetables
13/01/2015,4418,processed cheese
13/01/2015,4418,root vegetables
13/01/2015,4687,bottled water
13/01/2015,4687,cat food
13/01/2015,4687,fruit/vegetable juice
14/01/2015,1088,berries
14/01/2015,1088,yogurt
14/01/2015,1120,newspapers
14/01/2015,1120,soda
14/01/2015,1120,UHT-milk
14/01/2015,1120,white bread
14/01/2015,1127,italian sausage
14/01/2015,1127,margarine
14/01/2015,1127,rolls/buns
14/01/2015,1127,shopping bags
14/01/2015,1148,pork
14/01/2015,1148,yogurt
14/01/2015,1291,citrus fruit
14/01/2015,1291,domestic eggs
14/01/2015,1291,herbs
14/01/2015,1291,rolls/buns
14/01/2015,1291,tropical fruit
14/01/2015,1420,newspapers
14/01/2015,1420,oil
14/01/2015,1420,other vegetables
14/01/2015,1420,salty snack
14/01/2015,1420,syrup
14/01/2015,1435,canned beer
14/01/2015,1435,fruit/vegetable juice
14/01/2015,1435,pork
14/01/2015,1435,prosecco
14/01/2015,1535,cereals
14/01/2015,1535,med milk
14/01/2015,1535,delete
14/01/2015,1535,soda
14/01/2015,1551,frozen fish
14/01/2015,1551,rolls/buns
14/01/2015,1551,soda
14/01/2015,1702,bottled beer
14/01/2015,1702,large milk
14/01/2015,1702,yogurt
14/01/2015,1943,bottled beer
14/01/2015,1943,canned fish
14/01/2015,1943,chicken
14/01/2015,1943,cocoa drinks
14/01/2015,1943,italian sausage
14/01/2015,1943,onions
14/01/2015,1943,small milk
14/01/2015,1943,UHT-milk
14/01/2015,2370,bottled beer
14/01/2015,2370,fruit/vegetable juice
14/01/2015,2370,root vegetables
14/01/2015,2525,large milk
14/01/2015,2525,shopping bags
14/01/2015,2525,soda
14/01/2015,3120,bottled water
14/01/2015,3120,white bread
14/01/2015,3214,canned vegetables
14/01/2015,3214,tropical fruit
14/01/2015,3214,whipped/sour cream
14/01/2015,3230,other vegetables
14/01/2015,3230,roll products 
14/01/2015,3248,chicken
14/01/2015,3248,root vegetables
14/01/2015,3354,cereals
14/01/2015,3354,citrus fruit
14/01/2015,3354,other vegetables
14/01/2015,3354,pastry
14/01/2015,3471,hygiene articles
14/01/2015,3471,italian sausage
14/01/2015,3471,rolls/buns
14/01/2015,4031,other vegetables
14/01/2015,4031,root vegetables
14/01/2015,4427,rolls/buns
14/01/2015,4427,root vegetables
14/01/2015,4427,sausage
14/01/2015,4427,soda
14/01/2015,4427,spread cheese
14/01/2015,4427,tropical fruit
14/01/2015,4657,sausage
14/01/2015,4657,yogurt
15/01/2015,1130,cream cheese 
15/01/2015,1130,other vegetables
15/01/2015,1130,root vegetables
15/01/2015,1130,tropical fruit
15/01/2015,1171,beverages
15/01/2015,1171,specialty chocolate
15/01/2015,1363,bottled beer
15/01/2015,1363,hard cheese
15/01/2015,1395,beverages
15/01/2015,1395,curd
15/01/2015,1395,fruit/vegetable juice
15/01/2015,1395,hard cheese
15/01/2015,1395,herbs
15/01/2015,1395,meat
15/01/2015,1395,pork
15/01/2015,2232,root vegetables
15/01/2015,2232,specialty chocolate
15/01/2015,2232,whisky
15/01/2015,2401,med milk
15/01/2015,2401,white bread
15/01/2015,3166,cat food
15/01/2015,3166,other vegetables
15/01/2015,3166,pip fruit
15/01/2015,3166,root vegetables
15/01/2015,3166,waffles
15/01/2015,3465,candles
15/01/2015,3465,chicken
15/01/2015,3465,frozen vegetables
15/01/2015,3483,chicken
15/01/2015,3483,frozen vegetables
15/01/2015,3483,med milk
15/01/2015,3483,yogurt
15/01/2015,4183,domestic eggs
15/01/2015,4183,med milk
15/01/2015,4183,salty snack
15/01/2015,4183,shopping bags
15/01/2015,4409,brown bread
15/01/2015,4409,ice cream
15/01/2015,4409,small milk
15/01/2015,4409,UHT-milk
15/01/2015,4676,hygiene articles
15/01/2015,4676,italian sausage
15/01/2015,4676,other vegetables
15/01/2015,4676,sausage
15/01/2015,4676,shopping bags
15/01/2015,4676,small milk
15/01/2015,4683,italian sausage
15/01/2015,4683,tropical fruit
15/01/2015,4778,hamburger meat
15/01/2015,4778,meat
15/01/2015,4941,bottled beer
15/01/2015,4941,canned beer
15/01/2015,4941,domestic eggs
15/01/2015,4941,ham
15/01/2015,4941,hamburger meat
15/01/2015,4941,pickled vegetables
15/01/2015,4941,rolls/buns
15/01/2015,4941,salty snack
15/01/2015,4941,soda
16/01/2015,1144,chicken
16/01/2015,1144,domestic eggs
16/01/2015,1144,white bread
16/01/2015,1197,chocolate
16/01/2015,1197,rolls/buns
16/01/2015,1197,sausage
16/01/2015,1197,soda
16/01/2015,1335,coffee
16/01/2015,1335,italian sausage
16/01/2015,1404,canned beer
16/01/2015,1404,ice cream
16/01/2015,1404,italian sausage
16/01/2015,1404,sausage
16/01/2015,1404,semi-finished bread
16/01/2015,1634,brown bread
16/01/2015,1634,yogurt
16/01/2015,1830,ham
16/01/2015,1830,other vegetables
16/01/2015,2318,citrus fruit
16/01/2015,2318,other vegetables
16/01/2015,2318,root vegetables
16/01/2015,2318,whipped/sour cream
16/01/2015,2632,butter
16/01/2015,2632,frozen meals
16/01/2015,2632,fruit/vegetable juice
16/01/2015,2632,med milk
16/01/2015,2632,rolls/buns
16/01/2015,2632,delete
16/01/2015,3042,curd cheese
16/01/2015,3042,frozen potato products
16/01/2015,3042,pork
16/01/2015,3042,rolls/buns
16/01/2015,3042,soda
16/01/2015,3410,large milk
16/01/2015,3410,other vegetables
16/01/2015,3410,root vegetables
16/01/2015,3410,spread cheese
16/01/2015,3581,light bulbs
16/01/2015,3581,liquor (appetizer)
16/01/2015,3581,rolls/buns
16/01/2015,3581,sausage
16/01/2015,3581,small milk
16/01/2015,3581,tropical fruit
16/01/2015,3581,yogurt
16/01/2015,3649,bottled beer
16/01/2015,3649,canned beer
16/01/2015,3649,grapes
16/01/2015,3649,yogurt
16/01/2015,3768,curd
16/01/2015,3768,pork
16/01/2015,3768,rolls/buns
16/01/2015,3768,soda
16/01/2015,3940,beef
16/01/2015,3940,semi-finished bread
16/01/2015,4185,coffee
16/01/2015,4185,curd
16/01/2015,4185,pip fruit
16/01/2015,4185,rolls/buns
16/01/2015,4351,bottled beer
16/01/2015,4351,house keeping products
16/01/2015,4351,med milk
16/01/2015,4351,tropical fruit
16/01/2015,4354,beverages
16/01/2015,4354,oil
16/01/2015,4675,rolls/buns
16/01/2015,4675,yogurt
16/01/2015,4883,frozen fish
16/01/2015,4883,other vegetables
16/01/2015,4883,salad dressing
17/01/2015,1481,pip fruit
17/01/2015,1481,sauces
17/01/2015,1481,yogurt
17/01/2015,2271,dog food
17/01/2015,2271,white bread
17/01/2015,2472,liver loaf
17/01/2015,2472,processed cheese
17/01/2015,2672,frozen meals
17/01/2015,2672,pastry
17/01/2015,2672,sausage
17/01/2015,2672,yogurt
17/01/2015,2887,med milk
17/01/2015,2887,tropical fruit
17/01/2015,3073,berries
17/01/2015,3073,herbs
17/01/2015,3073,nut snack
17/01/2015,3073,pork
17/01/2015,3073,sliced cheese
17/01/2015,3101,cat food
17/01/2015,3101,chicken
17/01/2015,3170,beef
17/01/2015,3170,brown bread
17/01/2015,3170,chicken
17/01/2015,3170,grapes
17/01/2015,3170,male cosmetics
17/01/2015,3170,roll products 
17/01/2015,3170,root vegetables
17/01/2015,3170,waffles
17/01/2015,3176,citrus fruit
17/01/2015,3176,root vegetables
17/01/2015,3205,pip fruit
17/01/2015,3205,pork
17/01/2015,3310,canned beer
17/01/2015,3310,yogurt
17/01/2015,3669,margarine
17/01/2015,3669,pork
17/01/2015,3669,white wine
17/01/2015,3795,bottled beer
17/01/2015,3795,yogurt
17/01/2015,4120,roll products 
17/01/2015,4120,sausage
17/01/2015,4251,pastry
17/01/2015,4251,pork
17/01/2015,4364,dessert
17/01/2015,4364,flour
17/01/2015,4825,bottled water
17/01/2015,4825,brown bread
17/01/2015,4825,butter
17/01/2015,4825,ham
17/01/2015,4825,med milk
17/01/2015,4825,yogurt
17/01/2015,4826,large milk
17/01/2015,4826,rolls/buns
18/01/2015,1215,other vegetables
18/01/2015,1215,pip fruit
18/01/2015,1215,semi-finished bread
18/01/2015,1215,sliced cheese
18/01/2015,1428,pip fruit
18/01/2015,1428,rolls/buns
18/01/2015,1428,small milk
18/01/2015,1428,yogurt
18/01/2015,1623,frozen meals
18/01/2015,1623,ham
18/01/2015,1623,roll products 
18/01/2015,1623,specialty chocolate
18/01/2015,1893,beef
18/01/2015,1893,root vegetables
18/01/2015,2277,canned beer
18/01/2015,2277,other vegetables
18/01/2015,2277,root vegetables
18/01/2015,2277,shopping bags
18/01/2015,2277,soda
18/01/2015,2283,frozen meals
18/01/2015,2283,margarine
18/01/2015,2283,root vegetables
18/01/2015,2283,shopping bags
18/01/2015,2366,candy
18/01/2015,2366,italian sausage
18/01/2015,2366,med milk
18/01/2015,2366,pip fruit
18/01/2015,2366,delete
18/01/2015,2683,berries
18/01/2015,2683,red/blush wine
18/01/2015,2716,beef
18/01/2015,2716,sausage
18/01/2015,2804,canned beer
18/01/2015,2804,other vegetables
18/01/2015,3018,canned beer
18/01/2015,3018,soda
18/01/2015,3267,cat food
18/01/2015,3267,italian sausage
18/01/2015,3267,yogurt
18/01/2015,3398,brown bread
18/01/2015,3398,chocolate
18/01/2015,3398,citrus fruit
18/01/2015,3398,frozen fish
18/01/2015,3398,rolls/buns
18/01/2015,3500,meat
18/01/2015,3500,tropical fruit
18/01/2015,3535,beef
18/01/2015,3535,italian sausage
18/01/2015,3535,pastry
18/01/2015,3535,sausage
18/01/2015,3535,specialty chocolate
18/01/2015,3813,cat food
18/01/2015,3813,med milk
18/01/2015,4082,brandy
18/01/2015,4082,specialty chocolate
18/01/2015,4526,other vegetables
18/01/2015,4526,whipped/sour cream
18/01/2015,4542,coffee
18/01/2015,4542,whipped/sour cream
18/01/2015,4547,chewing gum
18/01/2015,4547,dishes
18/01/2015,4547,small milk
18/01/2015,4547,white bread
18/01/2015,4820,chocolate
18/01/2015,4820,citrus fruit
18/01/2015,4856,domestic eggs
18/01/2015,4856,hygiene articles
18/01/2015,4856,root vegetables
19/01/2015,1098,cat food
19/01/2015,1098,rolls/buns
19/01/2015,1098,shopping bags
19/01/2015,1098,soda
19/01/2015,1139,misc. beverages
19/01/2015,1139,tropical fruit
19/01/2015,1265,domestic eggs
19/01/2015,1265,hamburger meat
19/01/2015,1265,other vegetables
19/01/2015,1320,canned fruit
19/01/2015,1320,finished products
19/01/2015,1320,pip fruit
19/01/2015,1320,root vegetables
19/01/2015,1531,pickled vegetables
19/01/2015,1531,sausage
19/01/2015,1588,beverages
19/01/2015,1588,dishes
19/01/2015,1588,italian sausage
19/01/2015,1588,pork
19/01/2015,1588,sausage
19/01/2015,1616,coffee
19/01/2015,1616,ham
19/01/2015,1616,sauces
19/01/2015,1937,citrus fruit
19/01/2015,1937,pip fruit
19/01/2015,2214,butter milk
19/01/2015,2214,red/blush wine
19/01/2015,2214,root vegetables
19/01/2015,2214,soda
19/01/2015,2235,citrus fruit
19/01/2015,2235,processed cheese
19/01/2015,2512,butter
19/01/2015,2512,canned beer
19/01/2015,2512,canned fish
19/01/2015,2512,domestic eggs
19/01/2015,2512,root vegetables
19/01/2015,2512,soda
19/01/2015,2512,specialty chocolate
19/01/2015,3077,butter milk
19/01/2015,3077,root vegetables
19/01/2015,3077,shopping bags
19/01/2015,3077,small milk
19/01/2015,3224,bottled beer
19/01/2015,3224,bottled water
19/01/2015,3224,liver loaf
19/01/2015,3224,pastry
19/01/2015,3596,hard cheese
19/01/2015,3596,soda
19/01/2015,4039,pip fruit
19/01/2015,4039,vinegar
19/01/2015,4170,bottled water
19/01/2015,4170,curd
19/01/2015,4170,domestic eggs
19/01/2015,4170,newspapers
19/01/2015,4170,yogurt
19/01/2015,4733,bottled beer
19/01/2015,4733,nuts/prunes
19/01/2015,4733,pip fruit
20/01/2015,1001,italian sausage
20/01/2015,1001,soda
20/01/2015,1001,whipped/sour cream
20/01/2015,1492,cat food
20/01/2015,1492,other vegetables
20/01/2015,1967,bottled beer
20/01/2015,1967,brown bread
20/01/2015,1967,hard cheese
20/01/2015,1967,other vegetables
20/01/2015,1967,sausage
20/01/2015,1967,small milk
20/01/2015,1967,waffles
20/01/2015,2075,baking powder
20/01/2015,2075,root vegetables
20/01/2015,2235,cereals
20/01/2015,2235,large milk
20/01/2015,2235,meat
20/01/2015,2235,shopping bags
20/01/2015,2430,butter
20/01/2015,2430,chocolate
